country,year,location_type,cellphone_access,gender_of_respondent,relationship_with_head,marital_status,education_level,job_type,age_group,house_size_groups
Uganda,2018-01-01,Rural,True,Female,Head of Household,Widowed,Primary education,Self employed,4,1
Uganda,2018-01-01,Rural,True,Female,Head of Household,Married/Living together,Primary education,Self employed,1,2
Uganda,2018-01-01,Urban,True,Male,Parent,Single/Never Married,Primary education,Other Income,1,1
Uganda,2018-01-01,Rural,True,Female,Head of Household,Married/Living together,Primary education,Self employed,1,2
Uganda,2018-01-01,Rural,True,Male,Parent,Single/Never Married,Primary education,Other Income,1,3
Uganda,2018-01-01,Rural,True,Male,Parent,Single/Never Married,Primary education,Other Income,1,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,Self employed,1,1
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,5,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,No formal education,Self employed,5,2
Uganda,2018-01-01,Urban,True,Female,Spouse,Married/Living together,Primary education,Self employed,2,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,Self employed,5,1
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,6,1
Uganda,2018-01-01,Urban,True,Female,Spouse,Married/Living together,Vocational/Specialised training,Formally employed Private,2,2
Uganda,2018-01-01,Urban,True,Male,Head of Household,Married/Living together,Primary education,Self employed,5,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,2,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,Self employed,1,1
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,1,1
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Other Income,4,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Secondary education,Self employed,3,1
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Secondary education,Self employed,4,1
Uganda,2018-01-01,Urban,True,Male,Head of Household,Married/Living together,Secondary education,Dont Know/Refuse to answer,3,2
Uganda,2018-01-01,Rural,True,Female,Head of Household,Widowed,No formal education,Self employed,4,2
Uganda,2018-01-01,Urban,True,Female,Spouse,Married/Living together,Secondary education,No Income,1,1
Uganda,2018-01-01,Rural,True,Female,Head of Household,Single/Never Married,Secondary education,Dont Know/Refuse to answer,1,1
Uganda,2018-01-01,Urban,True,Female,Head of Household,Married/Living together,Vocational/Specialised training,Other Income,2,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Secondary education,No Income,2,2
Uganda,2018-01-01,Urban,True,Male,Child,Single/Never Married,Vocational/Specialised training,Other Income,1,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,No Income,2,2
Uganda,2018-01-01,Urban,True,Female,Child,Single/Never Married,Secondary education,Other Income,1,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,3,2
Uganda,2018-01-01,Rural,True,Female,Parent,Single/Never Married,Primary education,Other Income,1,2
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,Self employed,4,2
Uganda,2018-01-01,Urban,True,Female,Head of Household,Married/Living together,Secondary education,No Income,1,1
Uganda,2018-01-01,Urban,True,Female,Parent,Single/Never Married,Secondary education,No Income,1,2
Uganda,2018-01-01,Urban,True,Male,Other,Single/Never Married,Secondary education,Other Income,2,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,Self employed,1,1
Uganda,2018-01-01,Urban,True,Female,Spouse,Married/Living together,Secondary education,Other Income,1,1
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,No formal education,Dont Know/Refuse to answer,3,2
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,No Income,2,2
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,Self employed,2,2
Uganda,2018-01-01,Rural,True,Female,Head of Household,Widowed,Secondary education,Self employed,6,1
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,2,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Secondary education,Self employed,4,3
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Secondary education,Self employed,1,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,Self employed,2,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Other Income,4,1
Uganda,2018-01-01,Rural,True,Female,Head of Household,Married/Living together,Primary education,Self employed,1,1
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Dont Know/Refuse to answer,1,1
Uganda,2018-01-01,Urban,True,Female,Spouse,Married/Living together,Primary education,Self employed,2,1
Uganda,2018-01-01,Urban,True,Male,Parent,Married/Living together,Primary education,Self employed,1,3
Uganda,2018-01-01,Urban,True,Female,Spouse,Married/Living together,Secondary education,No Income,2,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Secondary education,Formally employed Private,4,1
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Secondary education,Other Income,6,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,3,2
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,Other Income,2,1
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,4,3
Uganda,2018-01-01,Urban,True,Female,Head of Household,Widowed,Primary education,Self employed,3,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,4,3
Uganda,2018-01-01,Rural,True,Female,Head of Household,Widowed,No formal education,Self employed,5,2
Uganda,2018-01-01,Rural,True,Female,Head of Household,Married/Living together,No formal education,Self employed,5,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Secondary education,Self employed,2,2
Uganda,2018-01-01,Urban,True,Female,Parent,Single/Never Married,Primary education,Other Income,7,2
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,No Income,4,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,2,2
Uganda,2018-01-01,Rural,True,Female,Head of Household,Married/Living together,Primary education,No Income,1,3
Uganda,2018-01-01,Urban,True,Female,Child,Single/Never Married,Secondary education,No Income,1,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,2,1
Uganda,2018-01-01,Rural,True,Female,Other,Single/Never Married,Primary education,Self employed,1,2
Uganda,2018-01-01,Urban,True,Male,Head of Household,Single/Never Married,Primary education,Formally employed Private,1,1
Uganda,2018-01-01,Rural,True,Female,Other,Widowed,No formal education,Other Income,4,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Formally employed Private,3,2
Uganda,2018-01-01,Rural,True,Female,Parent,Single/Never Married,Secondary education,Self employed,1,2
Uganda,2018-01-01,Urban,True,Female,Spouse,Married/Living together,Vocational/Specialised training,No Income,2,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,No formal education,Self employed,6,2
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,Self employed,1,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,2,2
Uganda,2018-01-01,Urban,True,Male,Head of Household,Married/Living together,Secondary education,Self employed,4,3
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,Self employed,2,1
Uganda,2018-01-01,Urban,True,Female,Head of Household,Divorced/Seperated,Primary education,No Income,2,1
Uganda,2018-01-01,Urban,True,Male,Head of Household,Married/Living together,Secondary education,Self employed,2,2
Uganda,2018-01-01,Rural,True,Female,Head of Household,Divorced/Seperated,Secondary education,Self employed,2,2
Uganda,2018-01-01,Urban,True,Male,Other,Single/Never Married,Secondary education,Other Income,1,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Secondary education,Other Income,1,1
Uganda,2018-01-01,Urban,True,Female,Spouse,Married/Living together,Primary education,Self employed,1,1
Uganda,2018-01-01,Urban,True,Male,Head of Household,Divorced/Seperated,Primary education,Other Income,2,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,No formal education,No Income,5,2
Uganda,2018-01-01,Rural,True,Female,Parent,Single/Never Married,Secondary education,No Income,1,1
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,4,2
Uganda,2018-01-01,Rural,True,Female,Parent,Single/Never Married,Primary education,Self employed,1,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,4,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,4,3
Uganda,2018-01-01,Urban,True,Male,Child,Single/Never Married,Secondary education,Other Income,1,2
Uganda,2018-01-01,Urban,True,Female,Head of Household,Single/Never Married,Primary education,Self employed,1,1
Uganda,2018-01-01,Rural,True,Female,Head of Household,Married/Living together,Secondary education,Self employed,3,2
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,No formal education,Self employed,4,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,Self employed,2,2
Uganda,2018-01-01,Rural,True,Female,Head of Household,Divorced/Seperated,Primary education,Other Income,2,2
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,Self employed,2,2
Uganda,2018-01-01,Urban,True,Female,Spouse,Married/Living together,No formal education,Other Income,2,3
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,3,1
Uganda,2018-01-01,Rural,True,Female,Head of Household,Widowed,Primary education,No Income,6,1
Uganda,2018-01-01,Urban,True,Male,Head of Household,Single/Never Married,Vocational/Specialised training,Formally employed Private,1,1
Uganda,2018-01-01,Rural,True,Male,Parent,Single/Never Married,Primary education,Other Income,1,2
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,No formal education,Self employed,3,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,2,2
Uganda,2018-01-01,Urban,True,Female,Spouse,Married/Living together,Vocational/Specialised training,No Income,1,1
Uganda,2018-01-01,Urban,True,Female,Spouse,Married/Living together,Primary education,Self employed,2,2
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,No formal education,Self employed,8,2
Uganda,2018-01-01,Rural,True,Male,Parent,Single/Never Married,Primary education,Self employed,1,3
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,5,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,No formal education,Self employed,4,1
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Secondary education,Self employed,5,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Secondary education,Dont Know/Refuse to answer,3,2
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Secondary education,Self employed,2,2
Uganda,2018-01-01,Urban,True,Male,Head of Household,Married/Living together,No formal education,Self employed,4,1
Uganda,2018-01-01,Rural,True,Female,Head of Household,Widowed,Primary education,Self employed,3,1
Uganda,2018-01-01,Urban,True,Female,Parent,Single/Never Married,Primary education,No Income,1,2
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,3,2
Uganda,2018-01-01,Urban,True,Female,Spouse,Married/Living together,Secondary education,Other Income,1,1
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,4,2
Uganda,2018-01-01,Rural,True,Male,Parent,Single/Never Married,Primary education,No Income,1,2
Uganda,2018-01-01,Rural,True,Female,Head of Household,Divorced/Seperated,Primary education,Self employed,2,1
Uganda,2018-01-01,Urban,True,Male,Child,Single/Never Married,Secondary education,Formally employed Private,1,3
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,No formal education,Self employed,2,2
Uganda,2018-01-01,Urban,True,Female,Head of Household,Single/Never Married,Primary education,Other Income,1,1
Uganda,2018-01-01,Urban,True,Female,Head of Household,Divorced/Seperated,Vocational/Specialised training,Formally employed Private,2,1
Uganda,2018-01-01,Rural,True,Male,Head of Household,Married/Living together,Primary education,Self employed,5,2
Uganda,2018-01-01,Urban,True,Female,Head of Household,Single/Never Married,Secondary education,Dont Know/Refuse to answer,2,1
Uganda,2018-01-01,Rural,True,Female,Head of Household,Divorced/Seperated,Primary education,Other Income,4,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,Other Income,2,2
Uganda,2018-01-01,Rural,True,Female,Head of Household,Single/Never Married,No formal education,Self employed,4,1
Uganda,2018-01-01,Urban,True,Female,Head of Household,Widowed,No formal education,Other Income,7,1
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Secondary education,Other Income,1,1
Uganda,2018-01-01,Rural,True,Female,Head of Household,Divorced/Seperated,Primary education,Other Income,2,2
Uganda,2018-01-01,Rural,True,Female,Spouse,Married/Living together,Primary education,Other Income,1,1
